region,country,item,year,pest_value,avg_pre,avg_temp,yield_value
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2012,5.59,1410.0,26.4,75083
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2012,5.59,1410.0,26.4,37989
South/Central America & Carribean,Dominican Republic,Pineapples,2012,5.59,1410.0,26.4,373185
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2012,5.59,1410.0,26.4,52529
South/Central America & Carribean,Dominican Republic,"Coffee, green",2012,5.59,1410.0,26.4,3579
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2012,5.59,1410.0,26.4,38930
South/Central America & Carribean,Dominican Republic,Maize (corn),2013,5.64,1410.0,27.01,15764
South/Central America & Carribean,Dominican Republic,Tomatoes,2013,5.64,1410.0,27.01,389004
South/Central America & Carribean,Dominican Republic,Potatoes,2013,5.64,1410.0,27.01,256603
South/Central America & Carribean,Dominican Republic,Cabbages,2013,5.64,1410.0,27.01,539705
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2013,5.64,1410.0,27.01,140222
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2013,5.64,1410.0,27.01,14802
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2013,5.64,1410.0,27.01,167004
South/Central America & Carribean,Dominican Republic,"Beans, dry",2013,5.64,1410.0,27.01,10271
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2013,5.64,1410.0,27.01,141931
South/Central America & Carribean,Dominican Republic,Rice,2013,5.64,1410.0,27.01,45123
South/Central America & Carribean,Dominican Republic,"Groundnuts, excluding shelled",2013,5.64,1410.0,27.01,12928
South/Central America & Carribean,Dominican Republic,Oranges,2013,5.64,1410.0,27.01,184057
South/Central America & Carribean,Dominican Republic,Sorghum,2013,5.64,1410.0,27.01,15303
South/Central America & Carribean,Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,5.64,1410.0,27.01,51485
South/Central America & Carribean,Dominican Republic,Bananas,2013,5.64,1410.0,27.01,456486
South/Central America & Carribean,Dominican Republic,"Pumpkins, squash and gourds",2013,5.64,1410.0,27.01,45639
South/Central America & Carribean,Dominican Republic,Sweet potatoes,2013,5.64,1410.0,27.01,79812
South/Central America & Carribean,Dominican Republic,Sugar cane,2013,5.64,1410.0,27.01,447388
South/Central America & Carribean,Dominican Republic,Green garlic,2013,5.64,1410.0,27.01,54914
South/Central America & Carribean,Dominican Republic,"Peas, dry",2013,5.64,1410.0,27.01,9783
South/Central America & Carribean,Dominican Republic,Lettuce and chicory,2013,5.64,1410.0,27.01,56220
South/Central America & Carribean,Dominican Republic,Lemons and limes,2013,5.64,1410.0,27.01,38917
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2013,5.64,1410.0,27.01,74585
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2013,5.64,1410.0,27.01,37315
South/Central America & Carribean,Dominican Republic,Pineapples,2013,5.64,1410.0,27.01,476086
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2013,5.64,1410.0,27.01,53658
South/Central America & Carribean,Dominican Republic,"Coffee, green",2013,5.64,1410.0,27.01,2458
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2013,5.64,1410.0,27.01,59921
South/Central America & Carribean,Dominican Republic,Maize (corn),2014,5.7,1410.0,27.13,14855
South/Central America & Carribean,Dominican Republic,Tomatoes,2014,5.7,1410.0,27.13,328572
South/Central America & Carribean,Dominican Republic,Potatoes,2014,5.7,1410.0,27.13,267053
South/Central America & Carribean,Dominican Republic,Cabbages,2014,5.7,1410.0,27.13,518207
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2014,5.7,1410.0,27.13,142645
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2014,5.7,1410.0,27.13,14579
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2014,5.7,1410.0,27.13,170254
South/Central America & Carribean,Dominican Republic,"Beans, dry",2014,5.7,1410.0,27.13,9283
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2014,5.7,1410.0,27.13,219173
South/Central America & Carribean,Dominican Republic,Rice,2014,5.7,1410.0,27.13,55100
South/Central America & Carribean,Dominican Republic,"Groundnuts, excluding shelled",2014,5.7,1410.0,27.13,12578
South/Central America & Carribean,Dominican Republic,Oranges,2014,5.7,1410.0,27.13,180785
South/Central America & Carribean,Dominican Republic,Sorghum,2014,5.7,1410.0,27.13,12895
South/Central America & Carribean,Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,5.7,1410.0,27.13,54318
South/Central America & Carribean,Dominican Republic,Bananas,2014,5.7,1410.0,27.13,431694
South/Central America & Carribean,Dominican Republic,"Pumpkins, squash and gourds",2014,5.7,1410.0,27.13,44223
South/Central America & Carribean,Dominican Republic,Sweet potatoes,2014,5.7,1410.0,27.13,82684
South/Central America & Carribean,Dominican Republic,Sugar cane,2014,5.7,1410.0,27.13,474669
South/Central America & Carribean,Dominican Republic,Green garlic,2014,5.7,1410.0,27.13,44546
South/Central America & Carribean,Dominican Republic,"Peas, dry",2014,5.7,1410.0,27.13,9735
South/Central America & Carribean,Dominican Republic,Lettuce and chicory,2014,5.7,1410.0,27.13,44941
South/Central America & Carribean,Dominican Republic,Lemons and limes,2014,5.7,1410.0,27.13,42943
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2014,5.7,1410.0,27.13,76092
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2014,5.7,1410.0,27.13,62307
South/Central America & Carribean,Dominican Republic,Pineapples,2014,5.7,1410.0,27.13,510643
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2014,5.7,1410.0,27.13,57979
South/Central America & Carribean,Dominican Republic,"Coffee, green",2014,5.7,1410.0,27.13,1313
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2014,5.7,1410.0,27.13,68097
South/Central America & Carribean,Dominican Republic,Maize (corn),2015,4.08,1410.0,27.3,14503
South/Central America & Carribean,Dominican Republic,Tomatoes,2015,4.08,1410.0,27.3,448015
South/Central America & Carribean,Dominican Republic,Potatoes,2015,4.08,1410.0,27.3,266815
South/Central America & Carribean,Dominican Republic,Cabbages,2015,4.08,1410.0,27.3,510175
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2015,4.08,1410.0,27.3,139275
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2015,4.08,1410.0,27.3,14785
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2015,4.08,1410.0,27.3,170380
South/Central America & Carribean,Dominican Republic,"Beans, dry",2015,4.08,1410.0,27.3,8850
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2015,4.08,1410.0,27.3,227153
South/Central America & Carribean,Dominican Republic,Rice,2015,4.08,1410.0,27.3,56830
South/Central America & Carribean,Dominican Republic,"Groundnuts, excluding shelled",2015,4.08,1410.0,27.3,13397
South/Central America & Carribean,Dominican Republic,Oranges,2015,4.08,1410.0,27.3,161962
South/Central America & Carribean,Dominican Republic,Sorghum,2015,4.08,1410.0,27.3,13171
South/Central America & Carribean,Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,4.08,1410.0,27.3,54210
South/Central America & Carribean,Dominican Republic,Bananas,2015,4.08,1410.0,27.3,431249
South/Central America & Carribean,Dominican Republic,"Pumpkins, squash and gourds",2015,4.08,1410.0,27.3,42673
South/Central America & Carribean,Dominican Republic,Sweet potatoes,2015,4.08,1410.0,27.3,77748
South/Central America & Carribean,Dominican Republic,Sugar cane,2015,4.08,1410.0,27.3,424737
South/Central America & Carribean,Dominican Republic,Green garlic,2015,4.08,1410.0,27.3,53465
South/Central America & Carribean,Dominican Republic,"Peas, dry",2015,4.08,1410.0,27.3,9430
South/Central America & Carribean,Dominican Republic,Lettuce and chicory,2015,4.08,1410.0,27.3,39718
South/Central America & Carribean,Dominican Republic,Lemons and limes,2015,4.08,1410.0,27.3,41530
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2015,4.08,1410.0,27.3,70986
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2015,4.08,1410.0,27.3,103847
South/Central America & Carribean,Dominican Republic,Pineapples,2015,4.08,1410.0,27.3,514632
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2015,4.08,1410.0,27.3,56932
South/Central America & Carribean,Dominican Republic,"Coffee, green",2015,4.08,1410.0,27.3,983
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2015,4.08,1410.0,27.3,74292
South/Central America & Carribean,Dominican Republic,Maize (corn),2016,4.77,1410.0,26.74,16469
South/Central America & Carribean,Dominican Republic,Tomatoes,2016,4.77,1410.0,26.74,403085
South/Central America & Carribean,Dominican Republic,Potatoes,2016,4.77,1410.0,26.74,267138
South/Central America & Carribean,Dominican Republic,Cabbages,2016,4.77,1410.0,26.74,503496
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2016,4.77,1410.0,26.74,134687
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2016,4.77,1410.0,26.74,10172
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2016,4.77,1410.0,26.74,179730
South/Central America & Carribean,Dominican Republic,"Beans, dry",2016,4.77,1410.0,26.74,9297
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2016,4.77,1410.0,26.74,230306
South/Central America & Carribean,Dominican Republic,Rice,2016,4.77,1410.0,26.74,52180
South/Central America & Carribean,Dominican Republic,"Groundnuts, excluding shelled",2016,4.77,1410.0,26.74,13399
South/Central America & Carribean,Dominican Republic,Oranges,2016,4.77,1410.0,26.74,54790
South/Central America & Carribean,Dominican Republic,Sorghum,2016,4.77,1410.0,26.74,14814
South/Central America & Carribean,Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,4.77,1410.0,26.74,52451
South/Central America & Carribean,Dominican Republic,Bananas,2016,4.77,1410.0,26.74,424896
South/Central America & Carribean,Dominican Republic,"Pumpkins, squash and gourds",2016,4.77,1410.0,26.74,45731
South/Central America & Carribean,Dominican Republic,Sweet potatoes,2016,4.77,1410.0,26.74,78923
South/Central America & Carribean,Dominican Republic,Sugar cane,2016,4.77,1410.0,26.74,349632
South/Central America & Carribean,Dominican Republic,Green garlic,2016,4.77,1410.0,26.74,53957
South/Central America & Carribean,Dominican Republic,"Peas, dry",2016,4.77,1410.0,26.74,9270
South/Central America & Carribean,Dominican Republic,Lettuce and chicory,2016,4.77,1410.0,26.74,39685
South/Central America & Carribean,Dominican Republic,Lemons and limes,2016,4.77,1410.0,26.74,12090
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2016,4.77,1410.0,26.74,72501
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2016,4.77,1410.0,26.74,144490
South/Central America & Carribean,Dominican Republic,Pineapples,2016,4.77,1410.0,26.74,512907
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2016,4.77,1410.0,26.74,61489
South/Central America & Carribean,Dominican Republic,"Coffee, green",2016,4.77,1410.0,26.74,1140
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2016,4.77,1410.0,26.74,74779
South/Central America & Carribean,Dominican Republic,Maize (corn),2017,5.53,1410.0,26.73,17115
South/Central America & Carribean,Dominican Republic,Tomatoes,2017,5.53,1410.0,26.73,310322
South/Central America & Carribean,Dominican Republic,Potatoes,2017,5.53,1410.0,26.73,267181
South/Central America & Carribean,Dominican Republic,Cabbages,2017,5.53,1410.0,26.73,499293
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2017,5.53,1410.0,26.73,133686
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2017,5.53,1410.0,26.73,16562
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2017,5.53,1410.0,26.73,180521
South/Central America & Carribean,Dominican Republic,"Beans, dry",2017,5.53,1410.0,26.73,9746
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2017,5.53,1410.0,26.73,237099
South/Central America & Carribean,Dominican Republic,Rice,2017,5.53,1410.0,26.73,51898
South/Central America & Carribean,Dominican Republic,"Groundnuts, excluding shelled",2017,5.53,1410.0,26.73,13518
South/Central America & Carribean,Dominican Republic,Oranges,2017,5.53,1410.0,26.73,55325
South/Central America & Carribean,Dominican Republic,Sorghum,2017,5.53,1410.0,26.73,14961
South/Central America & Carribean,Dominican Republic,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,5.53,1410.0,26.73,52811
South/Central America & Carribean,Dominican Republic,Bananas,2017,5.53,1410.0,26.73,420593
South/Central America & Carribean,Dominican Republic,"Pumpkins, squash and gourds",2017,5.53,1410.0,26.73,46343
South/Central America & Carribean,Dominican Republic,Sweet potatoes,2017,5.53,1410.0,26.73,78813
South/Central America & Carribean,Dominican Republic,Sugar cane,2017,5.53,1410.0,26.73,475916
South/Central America & Carribean,Dominican Republic,Green garlic,2017,5.53,1410.0,26.73,52371
South/Central America & Carribean,Dominican Republic,"Peas, dry",2017,5.53,1410.0,26.73,9182
South/Central America & Carribean,Dominican Republic,Lettuce and chicory,2017,5.53,1410.0,26.73,39815
South/Central America & Carribean,Dominican Republic,Lemons and limes,2017,5.53,1410.0,26.73,12997
South/Central America & Carribean,Dominican Republic,"Cassava, fresh",2017,5.53,1410.0,26.73,73378
South/Central America & Carribean,Dominican Republic,"Mangoes, guavas and mangosteens",2017,5.53,1410.0,26.73,175513
South/Central America & Carribean,Dominican Republic,Pineapples,2017,5.53,1410.0,26.73,507215
South/Central America & Carribean,Dominican Republic,Eggplants (aubergines),2017,5.53,1410.0,26.73,60940
South/Central America & Carribean,Dominican Republic,"Coffee, green",2017,5.53,1410.0,26.73,1585
South/Central America & Carribean,Dominican Republic,"Coconuts, in shell",2017,5.53,1410.0,26.73,78007
South/Central America & Carribean,Dominican Republic,Maize (corn),2018,5.74,1410.0,26.48,17084
South/Central America & Carribean,Dominican Republic,Tomatoes,2018,5.74,1410.0,26.48,374849
South/Central America & Carribean,Dominican Republic,Potatoes,2018,5.74,1410.0,26.48,266671
South/Central America & Carribean,Dominican Republic,Cabbages,2018,5.74,1410.0,26.48,498661
South/Central America & Carribean,Dominican Republic,"Onions and shallots, dry (excluding dehydrated)",2018,5.74,1410.0,26.48,134091
South/Central America & Carribean,Dominican Republic,Unmanufactured tobacco,2018,5.74,1410.0,26.48,14143
South/Central America & Carribean,Dominican Republic,Cucumbers and gherkins,2018,5.74,1410.0,26.48,180856
South/Central America & Carribean,Dominican Republic,"Beans, dry",2018,5.74,1410.0,26.48,9929
South/Central America & Carribean,Dominican Republic,Carrots and turnips,2018,5.74,1410.0,26.48,237263
